time,heat_target,temperature_feed,temperature_return
2045-02-14 23:00:00,0,84.63,53.14
2045-02-15 23:00:00,0,86.82,53.54
2045-02-16 23:00:00,0,82.49,52.53
2045-02-17 23:00:00,0,82.11,52.47
2045-02-18 23:00:00,0,84.42,53.31
2045-02-19 23:00:00,0,86.15,53.63
2045-02-20 23:00:00,0,83.70,52.95
2045-02-21 23:00:00,0,78.69,52.05
2045-02-22 23:00:00,500000,78.44,51.71
2045-02-23 23:00:00,0,77.29,51.33
2045-02-24 23:00:00,-1915541,80.21,52.23
2045-02-25 23:00:00,0,82.52,53.51
2045-02-26 23:00:00,0,85.59,53.25
2045-02-27 23:00:00,0,78.52,52.40
2045-02-28 23:00:00,-766216,76.27,51.72
2045-03-01 23:00:00,0,81.33,52.73
2045-03-02 23:00:00,0,80.81,52.50
2045-03-03 23:00:00,-1149324,81.17,52.74
2045-03-04 23:00:00,-2517568,81.55,52.84
2045-03-05 23:00:00,-1915541,82.06,52.70
2045-03-06 23:00:00,-1915541,84.38,53.07
2045-03-07 23:00:00,-2298649,82.87,53.09
2045-03-08 23:00:00,-5746622,81.65,52.60
2045-03-09 23:00:00,-5746622,80.05,52.52
2045-03-10 23:00:00,-1149324,75.97,51.50
2045-03-11 23:00:00,0,76.39,51.50
2045-03-12 23:00:00,0,76.34,51.59
2045-03-13 23:00:00,-3064865,75.81,51.54
2045-03-14 23:00:00,-3064865,76.69,51.90
2045-03-15 23:00:00,0,76.90,51.75
2045-03-16 23:00:00,0,77.22,51.70
2045-03-17 23:00:00,-1532432,77.39,51.65
2045-03-18 23:00:00,-1532432,79.63,52.08
2045-03-19 23:00:00,-1149324,75.18,51.94
2045-03-20 23:00:00,-766216,74.35,51.61
2045-03-21 23:00:00,0,74.22,51.23
2045-03-22 23:00:00,-766216,73.83,51.71
2045-03-23 23:00:00,0,75.58,52.21
2045-03-24 23:00:00,500000,78.71,52.43
2045-03-25 23:00:00,-1149324,77.29,52.95
2045-03-26 23:00:00,129054,80.17,52.40
2045-03-27 23:00:00,-237162,79.58,52.68
2045-03-28 23:00:00,0,76.32,52.14
2045-03-29 23:00:00,-5129582,77.92,52.26
2045-03-30 23:00:00,-4706947,76.23,52.54
2045-03-31 23:00:00,-2791216,79.70,52.55
2045-04-01 23:00:00,0,83.00,53.87
2045-04-02 23:00:00,0,80.48,52.88
2045-04-03 23:00:00,-3557432,84.04,53.10
2045-04-04 23:00:00,-4940256,84.75,53.21
2045-04-05 23:00:00,-7881081,83.99,53.37
2045-04-06 23:00:00,-7826351,85.52,53.80
2045-04-07 23:00:00,-6129730,84.99,53.55
2045-04-08 23:00:00,-3447973,84.92,54.16
2045-04-09 23:00:00,-383108,81.10,52.98
2045-04-10 23:00:00,-6856609,75.73,51.65
2045-04-11 23:00:00,-3064865,75.43,51.86
2045-04-12 23:00:00,0,76.57,52.31
2045-04-13 23:00:00,1000000,77.18,51.88
2045-04-14 23:00:00,-1149324,79.58,52.40
2045-04-15 23:00:00,-3064865,80.14,52.23
2045-04-16 23:00:00,3000000,80.74,52.89
2045-04-17 23:00:00,1350676,82.29,53.22
2045-04-18 23:00:00,3500000,78.88,52.12
2045-04-19 23:00:00,-2174324,75.59,51.85
2045-04-20 23:00:00,-1751351,74.14,51.87
2045-04-21 23:00:00,-7437352,73.06,51.92
2045-04-22 23:00:00,-5965541,76.60,52.43
2045-04-23 23:00:00,-2014770,76.62,52.15
2045-04-24 23:00:00,4500000,74.79,51.92
2045-04-25 23:00:00,9500000,75.58,51.75
2045-04-26 23:00:00,701351,70.72,50.98
2045-04-27 23:00:00,-2432622,70.18,51.13
2045-04-28 23:00:00,-4597297,73.50,51.76
2045-04-29 23:00:00,-3882770,70.18,50.89
2045-04-30 23:00:00,-2681757,71.41,52.17
2045-05-01 23:00:00,2248649,72.10,51.87
2045-05-02 23:00:00,4500000,72.28,52.53
2045-05-03 23:00:00,7500000,73.63,53.50
2045-05-04 23:00:00,4500000,71.71,52.53
2045-05-05 23:00:00,201351,74.40,52.77
2045-05-06 23:00:00,-7881081,76.30,53.39
2045-05-07 23:00:00,1358108,76.48,52.28
2045-05-08 23:00:00,5525000,77.40,53.96
2045-05-09 23:00:00,6000000,72.00,53.00
2045-05-10 23:00:00,7525000,71.66,53.38
2045-05-11 23:00:00,5116892,72.91,54.10
2045-05-12 23:00:00,-2592949,75.18,53.01
2045-05-13 23:00:00,-5263176,76.99,53.54
2045-05-14 23:00:00,-6473311,73.54,52.83
2045-05-15 23:00:00,-510135,73.92,52.18
2045-05-16 23:00:00,3188831,76.82,52.72
2045-05-17 23:00:00,4000000,77.42,53.45
2045-05-18 23:00:00,8000000,75.98,53.88
2045-05-19 23:00:00,1666892,73.15,54.15
2045-05-20 23:00:00,-1308649,74.86,55.65
2045-05-21 23:00:00,-714527,75.60,55.43
2045-05-22 23:00:00,0,77.44,57.29
2045-05-23 23:00:00,646284,77.02,57.53
2045-05-24 23:00:00,-548986,76.13,57.35
2045-05-25 23:00:00,215541,76.24,57.50
2045-05-26 23:00:00,425000,77.20,59.48
2045-05-27 23:00:00,425000,74.57,58.25
2045-05-28 23:00:00,4125000,74.19,58.61
2045-05-29 23:00:00,-859459,72.14,56.71
2045-05-30 23:00:00,-1076014,75.02,55.88
2045-05-31 23:00:00,-1865743,75.76,55.27
2045-06-01 23:00:00,-4067112,75.60,54.51
2045-06-02 23:00:00,-5434480,74.88,54.63
2045-06-03 23:00:00,-3815878,74.49,53.94
2045-06-04 23:00:00,2204730,72.18,52.99
2045-06-05 23:00:00,7025000,73.07,53.15
2045-06-06 23:00:00,5000000,74.74,53.56
2045-06-07 23:00:00,5419257,71.75,53.54
2045-06-08 23:00:00,4000000,70.32,54.09
2045-06-09 23:00:00,3713135,71.52,53.53
2045-06-10 23:00:00,581757,71.35,53.03
2045-06-11 23:00:00,-2143581,71.46,54.20
2045-06-12 23:00:00,-2212838,70.54,53.80
2045-06-13 23:00:00,500000,72.51,54.35
2045-06-14 23:00:00,225000,74.97,53.94
2045-06-15 23:00:00,-988176,76.14,55.52
2045-06-16 23:00:00,-969932,71.43,54.04
2045-06-17 23:00:00,-2210811,70.97,54.12
2045-06-18 23:00:00,-1077027,73.30,54.62
2045-06-19 23:00:00,100000,72.93,55.47
2045-06-20 23:00:00,-256419,73.78,56.33
2045-06-21 23:00:00,-881081,71.30,56.07
2045-06-22 23:00:00,50000,75.93,57.30
2045-06-23 23:00:00,-3238176,76.28,58.50
2045-06-24 23:00:00,-3548311,74.25,56.15
2045-06-25 23:00:00,-3773311,72.54,54.69
2045-06-26 23:00:00,-3426689,73.04,54.14
2045-06-27 23:00:00,-1750000,72.35,54.26
2045-06-28 23:00:00,225000,73.09,55.64
2045-06-29 23:00:00,175000,74.60,56.98
2045-06-30 23:00:00,425000,76.70,58.58
2045-07-01 23:00:00,31081,77.38,59.33
2045-07-02 23:00:00,1190541,76.75,58.38
2045-07-03 23:00:00,2400000,77.26,58.68
2045-07-04 23:00:00,1875000,77.72,58.90
2045-07-05 23:00:00,2300000,76.84,58.43
2045-07-06 23:00:00,2550000,76.05,58.08
2045-07-07 23:00:00,0,75.99,59.33
2045-07-08 23:00:00,1025000,76.16,58.87
2045-07-09 23:00:00,2025000,76.07,58.50
2045-07-10 23:00:00,3025000,75.75,57.77
2045-07-11 23:00:00,4525000,75.94,58.00
2045-07-12 23:00:00,-522973,74.73,56.75
2045-07-13 23:00:00,75000,73.40,56.51
2045-07-14 23:00:00,-200000,75.93,57.93
2045-07-15 23:00:00,-770946,75.66,57.83
2045-07-16 23:00:00,-278378,74.37,56.75
2045-07-17 23:00:00,3747635,74.85,56.45
2045-07-18 23:00:00,7525000,73.61,56.28
2045-07-19 23:00:00,2281081,72.60,55.52
2045-07-20 23:00:00,-820946,73.18,55.51
2045-07-21 23:00:00,-933446,73.58,55.69
2045-07-22 23:00:00,165541,74.96,57.04
2045-07-23 23:00:00,0,74.36,57.49
2045-07-24 23:00:00,500000,76.71,58.51
2045-07-25 23:00:00,0,77.65,60.18
2045-07-26 23:00:00,500000,77.78,59.81
2045-07-27 23:00:00,0,79.09,60.25
2045-07-28 23:00:00,0,80.08,60.78
2045-07-29 23:00:00,3025000,78.79,60.38
2045-07-30 23:00:00,6500000,75.47,58.07
2045-07-31 23:00:00,2500000,76.54,57.85
2045-08-01 23:00:00,0,76.00,58.21
2045-08-02 23:00:00,1025000,76.97,59.33
2045-08-03 23:00:00,4000000,77.42,59.59
2045-08-04 23:00:00,1000000,76.72,58.92
2045-08-05 23:00:00,0,78.93,60.91
2045-08-06 23:00:00,25000,76.02,59.03
2045-08-07 23:00:00,-410473,73.18,57.55
2045-08-08 23:00:00,-109459,72.53,56.96
2045-08-09 23:00:00,-437838,73.07,57.26
2045-08-10 23:00:00,1126014,73.30,57.10
2045-08-11 23:00:00,3025000,74.18,57.50
2045-08-12 23:00:00,1000000,73.40,56.45
2045-08-13 23:00:00,0,72.13,57.11
2045-08-14 23:00:00,2000000,72.65,57.22
2045-08-15 23:00:00,1525000,73.41,57.77
2045-08-16 23:00:00,2000000,71.98,57.28
2045-08-17 23:00:00,0,73.17,57.83
2045-08-18 23:00:00,0,72.92,58.23
2045-08-19 23:00:00,0,74.84,59.24
2045-08-20 23:00:00,4600000,76.37,59.92
2045-08-21 23:00:00,7709377,75.05,58.44
2045-08-22 23:00:00,1550000,74.89,59.48
2045-08-23 23:00:00,3425000,73.71,58.55
2045-08-24 23:00:00,-68581,72.32,57.08
2045-08-25 23:00:00,175000,73.13,57.94
2045-08-26 23:00:00,-365203,74.55,57.65
2045-08-27 23:00:00,375000,75.33,57.98
2045-08-28 23:00:00,181081,75.08,57.91
2045-08-29 23:00:00,2450000,76.74,58.84
2045-08-30 23:00:00,7200000,76.28,59.18
2045-08-31 23:00:00,8125000,75.41,58.09
2045-09-01 23:00:00,3725000,75.06,57.91
2045-09-02 23:00:00,3850000,76.83,58.52
2045-09-03 23:00:00,3925000,77.44,58.81
2045-09-04 23:00:00,440541,77.00,58.90
2045-09-05 23:00:00,-1029392,76.13,58.49
2045-09-06 23:00:00,-114189,74.60,57.15
2045-09-07 23:00:00,1650000,74.83,56.92
2045-09-08 23:00:00,1650000,74.95,57.34
2045-09-09 23:00:00,500000,73.69,57.73
2045-09-10 23:00:00,300000,75.51,58.63
2045-09-11 23:00:00,-2432770,75.49,58.38
2045-09-12 23:00:00,-1262838,73.76,57.08
2045-09-13 23:00:00,222635,72.27,55.45
2045-09-14 23:00:00,3403041,70.89,54.42
2045-09-15 23:00:00,-716216,72.23,54.54
2045-09-16 23:00:00,2477703,72.98,55.70
2045-09-17 23:00:00,7625000,71.95,55.47
2045-09-18 23:00:00,2467568,71.37,54.80
2045-09-19 23:00:00,-766216,70.65,53.38
2045-09-20 23:00:00,1741216,71.43,52.99
2045-09-21 23:00:00,5233784,71.60,52.95
2045-09-22 23:00:00,7616892,70.72,52.86
2045-09-23 23:00:00,6350676,71.59,52.65
2045-09-24 23:00:00,9000000,70.75,52.32
2045-09-25 23:00:00,8000000,68.58,51.35
2045-09-26 23:00:00,8000000,69.48,51.28
2045-09-27 23:00:00,6233784,69.52,50.88
2045-09-28 23:00:00,9500000,69.39,50.97
2045-09-29 23:00:00,6584459,70.23,51.77
2045-09-30 23:00:00,7616892,70.33,52.13
2045-10-01 23:00:00,2935780,69.60,51.92
2045-10-02 23:00:00,-2025000,69.03,51.84
2045-10-03 23:00:00,-2681757,69.66,51.85
2045-10-04 23:00:00,-4323649,71.10,51.99
2045-10-05 23:00:00,-3831081,73.80,52.01
2045-10-06 23:00:00,-1258784,72.92,52.41
2045-10-07 23:00:00,-1915541,74.50,52.82
2045-10-08 23:00:00,-3627555,73.35,52.44
2045-10-09 23:00:00,-4658488,74.24,52.47
2045-10-10 23:00:00,4550000,76.75,52.82
2045-10-11 23:00:00,5100000,74.05,52.23
2045-10-12 23:00:00,7550000,75.60,52.65
2045-10-13 23:00:00,1000000,74.62,52.60
2045-10-14 23:00:00,-1539865,74.70,52.39
2045-10-15 23:00:00,3525000,77.08,52.62
2045-10-16 23:00:00,0,74.83,52.23
2045-10-17 23:00:00,6500000,73.82,52.04
2045-10-18 23:00:00,8500000,69.11,51.37
2045-10-19 23:00:00,9025000,70.08,52.22
2045-10-20 23:00:00,1000000,72.96,53.60
2045-10-21 23:00:00,-2681757,71.13,51.95
2045-10-22 23:00:00,-3393243,69.89,51.17
2045-10-23 23:00:00,-2681757,72.81,51.98
2045-10-24 23:00:00,7125000,74.78,52.47
2045-10-25 23:00:00,1600000,72.38,52.15
2045-10-26 23:00:00,125000,72.29,52.73
2045-10-27 23:00:00,25000,75.70,52.95
2045-10-28 23:00:00,525000,78.18,53.61
2045-10-29 23:00:00,600000,79.60,53.25
2045-10-30 23:00:00,525000,80.34,52.97
2045-10-31 23:00:00,550000,80.10,53.15
2045-11-01 23:00:00,1075000,79.73,52.83
2045-11-02 23:00:00,575000,77.60,52.50
2045-11-03 23:00:00,3050000,79.56,52.46
2045-11-04 23:00:00,1550000,78.96,52.76
2045-11-05 23:00:00,550000,78.35,52.48
2045-11-06 23:00:00,1500000,76.98,53.02
2045-11-07 23:00:00,0,73.47,51.29
2045-11-08 23:00:00,0,75.15,51.74
2045-11-09 23:00:00,-1099324,77.45,52.19
2045-11-10 23:00:00,1600000,76.40,52.47
2045-11-11 23:00:00,1550000,74.73,52.23
2045-11-12 23:00:00,50000,77.76,52.58
2045-11-13 23:00:00,3050000,79.70,52.71
2045-11-14 23:00:00,1500000,74.65,51.24
2045-11-15 23:00:00,1000000,70.94,50.33
2045-11-16 23:00:00,25000,79.07,51.65
2045-11-17 23:00:00,0,82.26,52.92
2045-11-18 23:00:00,525000,78.78,52.37
2045-11-19 23:00:00,550000,80.75,52.86
2045-11-20 23:00:00,25000,77.88,52.27
2045-11-21 23:00:00,50000,80.54,52.51
2045-11-22 23:00:00,0,77.05,52.28
2045-11-23 23:00:00,0,79.43,52.40
2045-11-24 23:00:00,-2681757,81.52,52.75
2045-11-25 23:00:00,-7333784,79.99,52.83
2045-11-26 23:00:00,-492568,75.90,51.66
2045-11-27 23:00:00,25000,77.81,52.37
2045-11-28 23:00:00,0,79.51,52.47
2045-11-29 23:00:00,0,76.32,52.30
2045-11-30 23:00:00,0,82.70,53.52
2045-12-01 23:00:00,-4741216,86.38,53.58
2045-12-02 23:00:00,-6766216,87.36,54.70
2045-12-03 23:00:00,-3557095,88.98,54.98
2045-12-04 23:00:00,-1060339,86.60,54.13
2045-12-05 23:00:00,-1962612,91.95,55.74
2045-12-06 23:00:00,-1023079,91.00,55.83
2045-12-07 23:00:00,-2854658,91.12,55.60
2045-12-08 23:00:00,0,92.24,55.54
2045-12-09 23:00:00,0,90.33,55.33
2045-12-10 23:00:00,-109459,88.17,54.73
2045-12-11 23:00:00,-6915215,89.76,55.07
2045-12-12 23:00:00,-4922149,91.77,56.00
2045-12-13 23:00:00,-1713282,92.24,55.97
2045-12-14 23:00:00,-2134459,91.20,55.54
2045-12-15 23:00:00,-5134797,91.02,53.96
2045-12-16 23:00:00,-2069932,88.48,53.46
2045-12-17 23:00:00,0,87.82,53.44
2045-12-18 23:00:00,0,81.43,53.04
2045-12-19 23:00:00,0,82.90,53.09
2045-12-20 23:00:00,0,84.43,53.38
2045-12-21 23:00:00,-766216,87.46,54.18
2045-12-22 23:00:00,-7409459,90.34,54.95
2045-12-23 23:00:00,-8537838,87.45,54.84
2045-12-24 23:00:00,-6348649,79.42,52.87
2045-12-25 23:00:00,-414918,78.43,52.53
2045-12-26 23:00:00,-2243919,79.61,52.36
2045-12-27 23:00:00,-8835613,79.81,52.33
2045-12-28 23:00:00,-2353378,88.41,54.36
2045-12-29 23:00:00,500000,77.96,52.35
2045-12-30 23:00:00,0,77.90,52.08
2045-12-31 23:00:00,0,71.14,51.18
2046-01-01 23:00:00,0,67.93,50.45
2046-01-02 23:00:00,500000,78.20,52.28
2046-01-03 23:00:00,500000,78.12,52.25
2046-01-04 23:00:00,0,70.53,51.80
2046-01-05 23:00:00,0,73.86,52.09
2046-01-06 23:00:00,-6677027,69.31,50.96
2046-01-07 23:00:00,-2627027,69.59,51.11
2046-01-08 23:00:00,1000000,75.44,51.28
2046-01-09 23:00:00,500000,78.20,52.10
2046-01-10 23:00:00,1000000,76.26,51.74
2046-01-11 23:00:00,0,76.91,51.72
2046-01-12 23:00:00,-218919,82.67,52.63
2046-01-13 23:00:00,-4054730,84.93,52.96
2046-01-14 23:00:00,-3933784,87.78,54.13
2046-01-15 23:00:00,0,90.02,53.38
2046-01-16 23:00:00,0,83.26,52.79
2046-01-17 23:00:00,0,85.24,53.25
2046-01-18 23:00:00,0,82.06,52.46
2046-01-19 23:00:00,0,84.41,52.98
2046-01-20 23:00:00,0,84.37,53.05
2046-01-21 23:00:00,0,77.90,52.50
2046-01-22 23:00:00,0,86.78,53.59
2046-01-23 23:00:00,0,88.28,53.80
2046-01-24 23:00:00,0,90.63,54.68
2046-01-25 23:00:00,0,89.44,54.63
2046-01-26 23:00:00,0,89.80,54.35
2046-01-27 23:00:00,0,90.26,54.10
2046-01-28 23:00:00,-2041376,91.37,54.76
2046-01-29 23:00:00,-1294648,92.06,55.38
2046-01-30 23:00:00,-1598394,92.81,55.81
2046-01-31 23:00:00,-3255103,91.41,55.04
2046-02-01 23:00:00,-4225138,92.24,55.49
2046-02-02 23:00:00,-8176301,93.11,55.82
2046-02-03 23:00:00,-6692592,93.40,55.83
2046-02-04 23:00:00,-9194595,94.57,57.33
2046-02-05 23:00:00,-8537838,93.18,56.69
2046-02-06 23:00:00,-4280150,92.67,56.27
2046-02-07 23:00:00,-2905917,91.68,55.50
2046-02-08 23:00:00,-1211931,91.33,55.22
2046-02-09 23:00:00,0,92.40,55.03
2046-02-10 23:00:00,0,92.89,55.45
2046-02-11 23:00:00,-1495324,92.70,55.57
2046-02-12 23:00:00,0,92.38,55.39
2046-02-13 23:00:00,0,90.00,53.89
2046-02-14 23:00:00,0,84.63,53.14
2046-02-15 23:00:00,0,86.82,53.54
2046-02-16 23:00:00,0,82.49,52.53
2046-02-17 23:00:00,0,82.11,52.47
2046-02-18 23:00:00,0,84.42,53.31
2046-02-19 23:00:00,0,86.15,53.63
2046-02-20 23:00:00,0,83.70,52.95
2046-02-21 23:00:00,0,78.69,52.05
2046-02-22 23:00:00,500000,78.44,51.71
2046-02-23 23:00:00,0,77.29,51.33
2046-02-24 23:00:00,-1915541,80.21,52.23
2046-02-25 23:00:00,0,82.52,53.51
2046-02-26 23:00:00,0,85.59,53.25
2046-02-27 23:00:00,0,78.52,52.40
2046-02-28 23:00:00,-766216,76.27,51.72
2046-03-01 23:00:00,0,81.33,52.73
2046-03-02 23:00:00,0,80.81,52.50
2046-03-03 23:00:00,-1149324,81.17,52.74
2046-03-04 23:00:00,-2517568,81.55,52.84
2046-03-05 23:00:00,-1915541,82.06,52.70
2046-03-06 23:00:00,-1915541,84.38,53.07
2046-03-07 23:00:00,-2298649,82.87,53.09
2046-03-08 23:00:00,-5746622,81.65,52.60
2046-03-09 23:00:00,-5746622,80.05,52.52
2046-03-10 23:00:00,-1149324,75.97,51.50
2046-03-11 23:00:00,0,76.39,51.50
2046-03-12 23:00:00,0,76.34,51.59
2046-03-13 23:00:00,-3064865,75.81,51.54
2046-03-14 23:00:00,-3064865,76.69,51.90
2046-03-15 23:00:00,0,76.90,51.75
2046-03-16 23:00:00,0,77.22,51.70
2046-03-17 23:00:00,-1532432,77.39,51.65
2046-03-18 23:00:00,-1532432,79.63,52.08
2046-03-19 23:00:00,-1149324,75.18,51.94
2046-03-20 23:00:00,-766216,74.35,51.61
2046-03-21 23:00:00,0,74.22,51.23
2046-03-22 23:00:00,-766216,73.83,51.71
2046-03-23 23:00:00,0,75.58,52.21
2046-03-24 23:00:00,500000,78.71,52.43
2046-03-25 23:00:00,-1149324,77.29,52.95
2046-03-26 23:00:00,129054,80.17,52.40
2046-03-27 23:00:00,-237162,79.58,52.68
2046-03-28 23:00:00,0,76.32,52.14
2046-03-29 23:00:00,-5129582,77.92,52.26
2046-03-30 23:00:00,-4706947,76.23,52.54
2046-03-31 23:00:00,-2791216,79.70,52.55
2046-04-01 23:00:00,0,83.00,53.87
2046-04-02 23:00:00,0,80.48,52.88
2046-04-03 23:00:00,-3557432,84.04,53.10
2046-04-04 23:00:00,-4940256,84.75,53.21
2046-04-05 23:00:00,-7881081,83.99,53.37
2046-04-06 23:00:00,-7826351,85.52,53.80
2046-04-07 23:00:00,-6129730,84.99,53.55
2046-04-08 23:00:00,-3447973,84.92,54.16
2046-04-09 23:00:00,-383108,81.10,52.98
2046-04-10 23:00:00,-6856609,75.73,51.65
2046-04-11 23:00:00,-3064865,75.43,51.86
2046-04-12 23:00:00,0,76.57,52.31
2046-04-13 23:00:00,1000000,77.18,51.88
2046-04-14 23:00:00,-1149324,79.58,52.40
2046-04-15 23:00:00,-3064865,80.14,52.23
2046-04-16 23:00:00,3000000,80.74,52.89
2046-04-17 23:00:00,1350676,82.29,53.22
2046-04-18 23:00:00,3500000,78.88,52.12
2046-04-19 23:00:00,-2174324,75.59,51.85
2046-04-20 23:00:00,-1751351,74.14,51.87
2046-04-21 23:00:00,-7437352,73.06,51.92
2046-04-22 23:00:00,-5965541,76.60,52.43
2046-04-23 23:00:00,-2014770,76.62,52.15
2046-04-24 23:00:00,4500000,74.79,51.92
2046-04-25 23:00:00,9500000,75.58,51.75
2046-04-26 23:00:00,701351,70.72,50.98
2046-04-27 23:00:00,-2432622,70.18,51.13
2046-04-28 23:00:00,-4597297,73.50,51.76
2046-04-29 23:00:00,-3882770,70.18,50.89
2046-04-30 23:00:00,-2681757,71.41,52.17
2046-05-01 23:00:00,2248649,72.10,51.87
2046-05-02 23:00:00,4500000,72.28,52.53
2046-05-03 23:00:00,7500000,73.63,53.50
2046-05-04 23:00:00,4500000,71.71,52.53
2046-05-05 23:00:00,201351,74.40,52.77
2046-05-06 23:00:00,-7881081,76.30,53.39
2046-05-07 23:00:00,1358108,76.48,52.28
2046-05-08 23:00:00,5525000,77.40,53.96
2046-05-09 23:00:00,6000000,72.00,53.00
2046-05-10 23:00:00,7525000,71.66,53.38
2046-05-11 23:00:00,5116892,72.91,54.10
2046-05-12 23:00:00,-2592949,75.18,53.01
2046-05-13 23:00:00,-5263176,76.99,53.54
2046-05-14 23:00:00,-6473311,73.54,52.83
2046-05-15 23:00:00,-510135,73.92,52.18
2046-05-16 23:00:00,3188831,76.82,52.72
2046-05-17 23:00:00,4000000,77.42,53.45
2046-05-18 23:00:00,8000000,75.98,53.88
2046-05-19 23:00:00,1666892,73.15,54.15
2046-05-20 23:00:00,-1308649,74.86,55.65
2046-05-21 23:00:00,-714527,75.60,55.43
2046-05-22 23:00:00,0,77.44,57.29
2046-05-23 23:00:00,646284,77.02,57.53
2046-05-24 23:00:00,-548986,76.13,57.35
2046-05-25 23:00:00,215541,76.24,57.50
2046-05-26 23:00:00,425000,77.20,59.48
2046-05-27 23:00:00,425000,74.57,58.25
2046-05-28 23:00:00,4125000,74.19,58.61
2046-05-29 23:00:00,-859459,72.14,56.71
2046-05-30 23:00:00,-1076014,75.02,55.88
2046-05-31 23:00:00,-1865743,75.76,55.27
2046-06-01 23:00:00,-4067112,75.60,54.51
2046-06-02 23:00:00,-5434480,74.88,54.63
2046-06-03 23:00:00,-3815878,74.49,53.94
2046-06-04 23:00:00,2204730,72.18,52.99
2046-06-05 23:00:00,7025000,73.07,53.15
2046-06-06 23:00:00,5000000,74.74,53.56
2046-06-07 23:00:00,5419257,71.75,53.54
2046-06-08 23:00:00,4000000,70.32,54.09
2046-06-09 23:00:00,3713135,71.52,53.53
2046-06-10 23:00:00,581757,71.35,53.03
2046-06-11 23:00:00,-2143581,71.46,54.20
2046-06-12 23:00:00,-2212838,70.54,53.80
2046-06-13 23:00:00,500000,72.51,54.35
2046-06-14 23:00:00,225000,74.97,53.94
2046-06-15 23:00:00,-988176,76.14,55.52
2046-06-16 23:00:00,-969932,71.43,54.04
2046-06-17 23:00:00,-2210811,70.97,54.12
2046-06-18 23:00:00,-1077027,73.30,54.62
2046-06-19 23:00:00,100000,72.93,55.47
2046-06-20 23:00:00,-256419,73.78,56.33
2046-06-21 23:00:00,-881081,71.30,56.07
2046-06-22 23:00:00,50000,75.93,57.30
2046-06-23 23:00:00,-3238176,76.28,58.50
2046-06-24 23:00:00,-3548311,74.25,56.15
2046-06-25 23:00:00,-3773311,72.54,54.69
2046-06-26 23:00:00,-3426689,73.04,54.14
2046-06-27 23:00:00,-1750000,72.35,54.26
2046-06-28 23:00:00,225000,73.09,55.64
2046-06-29 23:00:00,175000,74.60,56.98
2046-06-30 23:00:00,425000,76.70,58.58
2046-07-01 23:00:00,31081,77.38,59.33
2046-07-02 23:00:00,1190541,76.75,58.38
2046-07-03 23:00:00,2400000,77.26,58.68
2046-07-04 23:00:00,1875000,77.72,58.90
2046-07-05 23:00:00,2300000,76.84,58.43
2046-07-06 23:00:00,2550000,76.05,58.08
2046-07-07 23:00:00,0,75.99,59.33
2046-07-08 23:00:00,1025000,76.16,58.87
2046-07-09 23:00:00,2025000,76.07,58.50
2046-07-10 23:00:00,3025000,75.75,57.77
2046-07-11 23:00:00,4525000,75.94,58.00
2046-07-12 23:00:00,-522973,74.73,56.75
2046-07-13 23:00:00,75000,73.40,56.51
2046-07-14 23:00:00,-200000,75.93,57.93
2046-07-15 23:00:00,-770946,75.66,57.83
2046-07-16 23:00:00,-278378,74.37,56.75
2046-07-17 23:00:00,3747635,74.85,56.45
2046-07-18 23:00:00,7525000,73.61,56.28
2046-07-19 23:00:00,2281081,72.60,55.52
2046-07-20 23:00:00,-820946,73.18,55.51
2046-07-21 23:00:00,-933446,73.58,55.69
2046-07-22 23:00:00,165541,74.96,57.04
2046-07-23 23:00:00,0,74.36,57.49
2046-07-24 23:00:00,500000,76.71,58.51
2046-07-25 23:00:00,0,77.65,60.18
2046-07-26 23:00:00,500000,77.78,59.81
2046-07-27 23:00:00,0,79.09,60.25
2046-07-28 23:00:00,0,80.08,60.78
2046-07-29 23:00:00,3025000,78.79,60.38
2046-07-30 23:00:00,6500000,75.47,58.07
2046-07-31 23:00:00,2500000,76.54,57.85
2046-08-01 23:00:00,0,76.00,58.21
2046-08-02 23:00:00,1025000,76.97,59.33
2046-08-03 23:00:00,4000000,77.42,59.59
2046-08-04 23:00:00,1000000,76.72,58.92
2046-08-05 23:00:00,0,78.93,60.91
2046-08-06 23:00:00,25000,76.02,59.03
2046-08-07 23:00:00,-410473,73.18,57.55
2046-08-08 23:00:00,-109459,72.53,56.96
2046-08-09 23:00:00,-437838,73.07,57.26
2046-08-10 23:00:00,1126014,73.30,57.10
2046-08-11 23:00:00,3025000,74.18,57.50
2046-08-12 23:00:00,1000000,73.40,56.45
2046-08-13 23:00:00,0,72.13,57.11
2046-08-14 23:00:00,2000000,72.65,57.22
2046-08-15 23:00:00,1525000,73.41,57.77
2046-08-16 23:00:00,2000000,71.98,57.28
2046-08-17 23:00:00,0,73.17,57.83
2046-08-18 23:00:00,0,72.92,58.23
2046-08-19 23:00:00,0,74.84,59.24
2046-08-20 23:00:00,4600000,76.37,59.92
2046-08-21 23:00:00,7709377,75.05,58.44
2046-08-22 23:00:00,1550000,74.89,59.48
2046-08-23 23:00:00,3425000,73.71,58.55
2046-08-24 23:00:00,-68581,72.32,57.08
2046-08-25 23:00:00,175000,73.13,57.94
2046-08-26 23:00:00,-365203,74.55,57.65
2046-08-27 23:00:00,375000,75.33,57.98
2046-08-28 23:00:00,181081,75.08,57.91
2046-08-29 23:00:00,2450000,76.74,58.84
2046-08-30 23:00:00,7200000,76.28,59.18
2046-08-31 23:00:00,8125000,75.41,58.09
